GeneID,BC1,BC2,BC3,,,,,
AT5G21160,66.5 ,62.3 ,64.5 ,,,,,
AT5G21170,5.5 ,5.8 ,4.7 ,,,,,
AT5G21222,3.9 ,3.1 ,3.7 ,,,,,
AT5G21274,180.5 ,170.2 ,199.9 ,,,,,
AT5G21280,0.0 ,0.0 ,0.0 ,,,,,
AT5G21326,16.6 ,14.8 ,16.5 ,,,,,
AT5G21378,0.0 ,0.0 ,0.0 ,,,,,
AT5G21430,0.0 ,0.0 ,0.0 ,,,,,
AT5G21482,0.0 ,0.0 ,0.0 ,,,,,
AT5G21535,0.0 ,0.0 ,0.0 ,,,,,
AT5G21900,3.1 ,1.9 ,7.9 ,,,,,
AT5G21910,0.0 ,2.8 ,0.0 ,,,,,
AT5G21920,0.5 ,3.7 ,0.4 ,,,,,
AT5G21930,0.0 ,1.0 ,3.4 ,,,,,
AT5G21940,248.4 ,207.3 ,224.5 ,,,,,
AT5G21950,0.0 ,0.0 ,0.0 ,,,,,
AT5G21960,0.0 ,0.0 ,0.0 ,,,,,
AT5G21970,34.5 ,34.0 ,32.6 ,,,,,
AT5G21990,55.4 ,47.3 ,52.5 ,,,,,
AT5G22000,57.0 ,59.2 ,55.4 ,,,,,
AT5G22010,28.5 ,31.2 ,27.1 ,,,,,
AT5G22020,12.1 ,10.5 ,10.3 ,,,,,
AT5G22030,10.4 ,11.0 ,8.5 ,,,,,
AT5G22040,48.3 ,47.1 ,44.9 ,,,,,
AT5G22050,0.0 ,0.0 ,0.0 ,,,,,
AT5G22060,276.4 ,241.9 ,242.8 ,,,,,
AT5G22070,0.0 ,0.0 ,0.0 ,,,,,
AT5G22080,36.1 ,48.6 ,48.3 ,,,,,
AT5G22090,0.0 ,0.0 ,0.0 ,,,,,
AT5G22100,95.9 ,95.6 ,91.5 ,,,,,
AT5G22110,7.4 ,9.3 ,8.1 ,,,,,
AT5G22120,96.4 ,93.1 ,87.9 ,,,,,
AT5G22130,7.2 ,11.3 ,11.2 ,,,,,
AT5G22140,57.1 ,49.1 ,52.3 ,,,,,
AT5G22150,0.0 ,0.0 ,0.0 ,,,,,
AT5G22160,0.0 ,0.0 ,0.0 ,,,,,
AT5G22170,0.0 ,0.0 ,0.0 ,,,,,
AT5G22180,0.0 ,0.0 ,0.0 ,,,,,
AT5G22190,0.0 ,0.0 ,0.0 ,,,,,
AT5G22200,0.5 ,0.8 ,1.0 ,,,,,
AT5G22210,12.0 ,10.7 ,15.2 ,,,,,
AT5G22220,5.4 ,15.1 ,5.5 ,,,,,
AT5G22240,0.0 ,0.0 ,0.0 ,,,,,
AT5G22250,0.0 ,0.0 ,1.4 ,,,,,
AT5G22260,0.0 ,0.0 ,0.0 ,,,,,
AT5G22270,7.5 ,11.4 ,12.4 ,,,,,
AT5G22280,26.1 ,25.6 ,39.6 ,,,,,
AT5G22290,14.7 ,12.8 ,18.6 ,,,,,
AT5G22300,0.0 ,0.0 ,0.0 ,,,,,
AT5G22310,0.0 ,0.0 ,0.0 ,,,,,
AT5G22315,0.0 ,0.0 ,0.0 ,,,,,
AT5G22320,72.5 ,62.0 ,69.0 ,,,,,
AT5G22330,117.5 ,123.6 ,117.4 ,,,,,
AT5G22340,33.0 ,28.9 ,38.0 ,,,,,
AT5G22350,18.4 ,15.8 ,20.9 ,,,,,
AT5G22355,0.0 ,0.0 ,0.0 ,,,,,
AT5G22360,83.5 ,73.8 ,102.5 ,,,,,
AT5G22370,123.0 ,115.2 ,132.7 ,,,,,
AT5G22380,0.0 ,0.0 ,0.0 ,,,,,
AT5G22390,0.0 ,0.0 ,0.0 ,,,,,
AT5G22400,17.2 ,14.3 ,17.9 ,,,,,
AT5G22410,0.0 ,0.0 ,0.0 ,,,,,
AT5G22420,0.0 ,0.0 ,0.0 ,,,,,
AT5G22430,0.0 ,0.0 ,0.0 ,,,,,
AT5G22440,733.0 ,754.8 ,832.0 ,,,,,
AT5G22450,24.3 ,19.8 ,22.1 ,,,,,
AT5G22460,0.0 ,0.0 ,0.0 ,,,,,
AT5G22470,0.0 ,0.0 ,0.0 ,,,,,
AT5G22480,58.5 ,65.6 ,57.9 ,,,,,
AT5G22490,0.0 ,0.0 ,0.0 ,,,,,
AT5G22500,0.0 ,0.0 ,0.0 ,,,,,
AT5G22510,62.9 ,59.2 ,58.6 ,,,,,
AT5G22520,0.0 ,0.0 ,0.0 ,,,,,
AT5G22530,0.0 ,0.0 ,0.0 ,,,,,
AT5G22540,0.0 ,0.0 ,0.0 ,,,,,
AT5G22545,0.0 ,0.0 ,0.0 ,,,,,
AT5G22550,0.0 ,0.0 ,0.0 ,,,,,
AT5G22555,0.0 ,0.0 ,0.0 ,,,,,
AT5G22560,0.0 ,0.0 ,0.0 ,,,,,
AT5G22570,0.0 ,0.0 ,0.0 ,,,,,
AT5G22580,0.0 ,0.0 ,0.0 ,,,,,
AT5G22590,0.0 ,0.0 ,0.0 ,,,,,
AT5G22600,9.3 ,7.9 ,9.5 ,,,,,
AT5G22608,0.0 ,0.0 ,0.7 ,,,,,
AT5G22610,0.0 ,0.0 ,0.0 ,,,,,
AT5G22620,4.2 ,16.3 ,5.0 ,,,,,
AT5G22630,2.6 ,2.8 ,2.2 ,,,,,
AT5G22640,25.0 ,21.7 ,26.7 ,,,,,
AT5G22650,1311.9 ,1295.2 ,1186.9 ,,,,,
AT5G22660,0.4 ,0.3 ,0.5 ,,,,,
AT5G22670,0.0 ,0.0 ,0.0 ,,,,,
AT5G22680,0.0 ,0.0 ,0.0 ,,,,,
AT5G22690,0.1 ,0.4 ,0.3 ,,,,,
AT5G22700,9.0 ,8.5 ,9.4 ,,,,,
AT5G22720,2.0 ,2.4 ,1.3 ,,,,,
AT5G22730,20.8 ,18.3 ,22.2 ,,,,,
AT5G22740,0.0 ,0.0 ,0.0 ,,,,,
AT5G22750,0.1 ,0.4 ,0.1 ,,,,,
AT5G22760,0.0 ,3.7 ,0.3 ,,,,,
AT5G22770,14.9 ,13.2 ,14.6 ,,,,,
AT5G22780,18.4 ,21.4 ,21.1 ,,,,,
AT5G22788,1.1 ,1.9 ,1.0 ,,,,,
AT5G22790,71.3 ,99.2 ,73.9 ,,,,,
AT5G22791,0.0 ,0.0 ,0.0 ,,,,,
AT5G22794,7.0 ,4.0 ,5.5 ,,,,,
AT5G22800,0.0 ,2.8 ,0.0 ,,,,,
AT5G22810,9.2 ,7.5 ,8.2 ,,,,,
AT5G22820,39.1 ,40.7 ,37.7 ,,,,,
AT5G22830,30.2 ,26.5 ,27.7 ,,,,,
AT5G22840,39.7 ,38.4 ,38.4 ,,,,,
AT5G22850,47.1 ,39.7 ,52.3 ,,,,,
AT5G22860,0.0 ,0.0 ,0.0 ,,,,,
AT5G22870,0.0 ,0.0 ,0.0 ,,,,,
AT5G22875,15.9 ,13.1 ,16.4 ,,,,,
AT5G22880,271.0 ,259.1 ,295.8 ,,,,,
AT5G22890,0.0 ,0.0 ,0.0 ,,,,,
AT5G22900,0.0 ,0.0 ,0.0 ,,,,,
AT5G22910,0.0 ,0.0 ,0.0 ,,,,,
AT5G22920,105.1 ,103.4 ,111.7 ,,,,,
AT5G22930,0.0 ,0.0 ,0.0 ,,,,,
AT5G22940,14.8 ,10.7 ,12.5 ,,,,,
AT5G22950,50.9 ,58.8 ,47.6 ,,,,,
AT5G22960,0.0 ,0.0 ,0.0 ,,,,,
AT5G22970,0.0 ,5.7 ,0.0 ,,,,,
AT5G22980,0.0 ,0.0 ,0.0 ,,,,,
AT5G22990,0.0 ,0.0 ,0.0 ,,,,,
AT5G23000,0.0 ,0.0 ,0.0 ,,,,,
AT5G23010,0.0 ,0.0 ,0.0 ,,,,,
AT5G23020,0.0 ,0.0 ,0.0 ,,,,,
AT5G23027,0.0 ,0.0 ,0.0 ,,,,,
AT5G23030,0.0 ,0.0 ,0.0 ,,,,,
AT5G23035,0.0 ,0.0 ,0.0 ,,,,,
AT5G23040,108.4 ,107.0 ,103.8 ,,,,,
AT5G23050,8.7 ,8.3 ,11.6 ,,,,,
AT5G23060,0.0 ,0.0 ,0.9 ,,,,,
AT5G23065,0.0 ,0.0 ,0.0 ,,,,,
AT5G23070,42.8 ,38.7 ,43.6 ,,,,,
AT5G23080,12.1 ,11.1 ,13.2 ,,,,,
AT5G23090,43.4 ,41.7 ,49.6 ,,,,,
AT5G23100,0.0 ,0.0 ,0.0 ,,,,,
AT5G23110,2.6 ,3.2 ,3.1 ,,,,,
AT5G23120,34.5 ,31.4 ,39.5 ,,,,,
AT5G23130,27.1 ,20.5 ,23.5 ,,,,,
AT5G23140,57.2 ,52.6 ,57.1 ,,,,,
AT5G23150,0.1 ,1.7 ,0.9 ,,,,,
AT5G23155,0.6 ,0.5 ,0.0 ,,,,,
AT5G23160,0.0 ,0.0 ,0.0 ,,,,,
AT5G23170,0.0 ,0.0 ,0.0 ,,,,,
AT5G23180,369.9 ,389.8 ,425.8 ,,,,,
AT5G23190,11.3 ,14.1 ,13.4 ,,,,,
AT5G23200,29.9 ,25.7 ,25.9 ,,,,,
AT5G23210,0.0 ,0.0 ,0.0 ,,,,,
AT5G23212,0.0 ,0.0 ,0.0 ,,,,,
AT5G23220,0.0 ,0.0 ,0.0 ,,,,,
AT5G23230,8.9 ,6.5 ,5.4 ,,,,,
AT5G23240,0.0 ,0.0 ,0.0 ,,,,,
AT5G23250,161.6 ,158.0 ,148.2 ,,,,,
AT5G23260,0.0 ,0.0 ,0.0 ,,,,,
AT5G23270,0.0 ,0.0 ,0.0 ,,,,,
AT5G23280,0.0 ,0.0 ,0.0 ,,,,,
AT5G23290,129.0 ,119.6 ,146.9 ,,,,,
AT5G23300,54.5 ,50.7 ,50.6 ,,,,,
AT5G23310,13.5 ,17.2 ,17.2 ,,,,,
AT5G23320,5.3 ,15.2 ,3.6 ,,,,,
AT5G23330,12.6 ,11.0 ,11.2 ,,,,,
AT5G23340,6.2 ,6.1 ,6.5 ,,,,,
AT5G23350,0.0 ,0.0 ,0.0 ,,,,,
AT5G23360,0.0 ,0.0 ,0.0 ,,,,,
AT5G23370,0.0 ,0.0 ,0.0 ,,,,,
AT5G23380,20.8 ,22.3 ,21.9 ,,,,,
AT5G23390,23.6 ,25.8 ,23.1 ,,,,,
AT5G23395,141.5 ,139.3 ,162.4 ,,,,,
AT5G23400,0.0 ,0.0 ,1.9 ,,,,,
AT5G23405,12.4 ,22.1 ,18.2 ,,,,,
AT5G23410,10.4 ,14.3 ,14.3 ,,,,,
AT5G23411,0.0 ,0.0 ,0.0 ,,,,,
AT5G23420,60.6 ,69.8 ,74.5 ,,,,,
AT5G23430,25.7 ,27.7 ,24.3 ,,,,,
AT5G23440,12.7 ,10.4 ,12.4 ,,,,,
AT5G23450,49.4 ,47.0 ,44.9 ,,,,,
AT5G23460,0.9 ,0.7 ,0.7 ,,,,,
AT5G23470,0.0 ,0.0 ,0.0 ,,,,,
AT5G23480,33.9 ,38.0 ,40.6 ,,,,,
AT5G23490,14.1 ,10.6 ,13.5 ,,,,,
AT5G23510,0.0 ,0.0 ,0.0 ,,,,,
AT5G23520,14.2 ,11.4 ,17.8 ,,,,,
AT5G23530,8.8 ,7.6 ,6.5 ,,,,,
AT5G23535,235.0 ,206.0 ,223.3 ,,,,,
AT5G23540,214.6 ,202.0 ,196.7 ,,,,,
AT5G23550,34.0 ,30.2 ,53.7 ,,,,,
AT5G23570,22.9 ,26.0 ,22.6 ,,,,,
AT5G23575,48.9 ,58.3 ,48.8 ,,,,,
AT5G23580,0.0 ,0.0 ,0.0 ,,,,,
AT5G23590,49.0 ,41.4 ,52.3 ,,,,,
AT5G23600,12.7 ,9.5 ,7.3 ,,,,,
AT5G23610,20.4 ,34.9 ,22.0 ,,,,,
AT5G23630,59.9 ,64.3 ,55.1 ,,,,,
AT5G23640,0.0 ,0.0 ,0.0 ,,,,,
AT5G23650,0.0 ,0.0 ,0.0 ,,,,,
AT5G23660,454.5 ,460.5 ,484.9 ,,,,,
AT5G23665,0.0 ,0.0 ,0.0 ,,,,,
AT5G23670,101.4 ,87.2 ,90.5 ,,,,,
AT5G23680,34.6 ,35.3 ,30.9 ,,,,,
AT5G23690,54.7 ,53.1 ,54.2 ,,,,,
AT5G23700,33.1 ,26.5 ,27.3 ,,,,,
AT5G23710,62.5 ,60.4 ,60.1 ,,,,,
AT5G23720,11.7 ,13.6 ,11.3 ,,,,,
AT5G23730,0.0 ,0.0 ,0.0 ,,,,,
AT5G23740,471.1 ,489.0 ,462.8 ,,,,,
AT5G23750,0.0 ,0.0 ,0.0 ,,,,,
AT5G23760,0.1 ,0.2 ,0.0 ,,,,,
AT5G23770,24.7 ,20.9 ,21.4 ,,,,,
AT5G23780,33.0 ,37.0 ,35.6 ,,,,,
AT5G23790,0.0 ,0.0 ,0.0 ,,,,,
AT5G23800,1.3 ,0.9 ,1.6 ,,,,,
AT5G23810,0.0 ,0.0 ,0.0 ,,,,,
AT5G23820,0.0 ,0.0 ,0.0 ,,,,,
AT5G23830,0.0 ,0.0 ,0.0 ,,,,,
AT5G23840,0.0 ,0.0 ,0.0 ,,,,,
AT5G23850,0.0 ,0.0 ,0.0 ,,,,,
AT5G23860,12.7 ,11.0 ,10.4 ,,,,,
AT5G23870,2.9 ,3.3 ,2.8 ,,,,,
AT5G23880,43.3 ,47.2 ,40.5 ,,,,,
AT5G23890,4.9 ,4.2 ,4.8 ,,,,,
AT5G23900,602.7 ,605.4 ,564.6 ,,,,,
AT5G23903,0.0 ,0.0 ,0.0 ,,,,,
AT5G23908,0.0 ,0.0 ,0.0 ,,,,,
AT5G23910,60.4 ,53.8 ,57.8 ,,,,,
AT5G23920,0.0 ,0.0 ,0.0 ,,,,,
AT5G23930,0.1 ,0.0 ,0.0 ,,,,,
AT5G23940,0.0 ,2.0 ,0.0 ,,,,,
AT5G23950,0.0 ,0.0 ,0.0 ,,,,,
AT5G23955,0.0 ,0.0 ,0.0 ,,,,,
AT5G23960,0.0 ,0.0 ,0.0 ,,,,,
AT5G23970,0.0 ,0.0 ,0.0 ,,,,,
AT5G23980,0.0 ,0.0 ,0.0 ,,,,,
AT5G23989,0.0 ,0.0 ,0.0 ,,,,,
AT5G23990,0.0 ,0.0 ,0.0 ,,,,,
AT5G24000,15.2 ,14.8 ,16.0 ,,,,,
AT5G24010,0.2 ,0.1 ,0.1 ,,,,,
AT5G24020,8.1 ,7.5 ,7.9 ,,,,,
AT5G24030,0.0 ,0.0 ,0.0 ,,,,,
AT5G24040,0.0 ,0.0 ,0.0 ,,,,,
AT5G24050,0.0 ,0.0 ,0.0 ,,,,,
AT5G24060,0.0 ,0.0 ,1.9 ,,,,,
AT5G24070,0.0 ,0.0 ,0.0 ,,,,,
AT5G24080,0.0 ,0.0 ,0.0 ,,,,,
AT5G24090,0.0 ,0.0 ,0.0 ,,,,,
AT5G24100,0.0 ,0.0 ,0.0 ,,,,,
AT5G24105,0.0 ,0.0 ,0.0 ,,,,,
AT5G24110,0.0 ,0.0 ,0.0 ,,,,,
AT5G24120,0.0 ,0.0 ,0.0 ,,,,,
AT5G24130,0.0 ,0.0 ,0.0 ,,,,,
AT5G24140,0.0 ,0.0 ,0.0 ,,,,,
AT5G24150,0.0 ,0.0 ,0.0 ,,,,,
AT5G24155,0.0 ,0.0 ,0.0 ,,,,,
AT5G24160,6.2 ,4.4 ,4.6 ,,,,,
AT5G24165,5.2 ,7.4 ,9.9 ,,,,,
AT5G24170,4.8 ,9.6 ,5.7 ,,,,,
AT5G24180,0.0 ,0.0 ,0.0 ,,,,,
AT5G24190,0.0 ,0.0 ,0.0 ,,,,,
AT5G24200,0.0 ,0.0 ,0.0 ,,,,,
AT5G24205,0.1 ,1.6 ,0.1 ,,,,,
AT5G24206,2.6 ,6.6 ,7.3 ,,,,,
AT5G24210,0.0 ,0.0 ,0.0 ,,,,,
AT5G24220,0.0 ,0.0 ,0.0 ,,,,,
AT5G24230,0.0 ,0.0 ,0.0 ,,,,,
AT5G24240,0.0 ,0.0 ,0.0 ,,,,,
AT5G24250,0.0 ,0.0 ,0.0 ,,,,,
AT5G24260,18.3 ,14.7 ,19.1 ,,,,,
AT5G24270,7.1 ,17.4 ,13.7 ,,,,,
AT5G24280,40.8 ,35.4 ,42.7 ,,,,,
AT5G24290,0.0 ,3.0 ,0.0 ,,,,,
AT5G24300,30.7 ,26.7 ,26.0 ,,,,,
AT5G24310,0.0 ,0.0 ,0.9 ,,,,,
AT5G24313,0.0 ,0.0 ,0.0 ,,,,,
AT5G24314,48.8 ,41.9 ,57.2 ,,,,,
AT5G24316,5.6 ,10.1 ,10.5 ,,,,,
AT5G24318,0.0 ,5.0 ,0.0 ,,,,,
AT5G24320,3.5 ,3.8 ,5.7 ,,,,,
AT5G24330,15.7 ,12.0 ,17.8 ,,,,,
AT5G24340,0.0 ,0.0 ,0.8 ,,,,,
AT5G24350,3.9 ,3.0 ,4.2 ,,,,,
AT5G24352,5.4 ,3.8 ,4.8 ,,,,,
AT5G24355,0.0 ,0.0 ,0.0 ,,,,,
AT5G24360,4.3 ,8.5 ,3.6 ,,,,,
AT5G24370,0.0 ,0.0 ,0.0 ,,,,,
AT5G24380,94.1 ,86.0 ,89.6 ,,,,,
AT5G24390,7.2 ,9.6 ,6.3 ,,,,,
AT5G24400,73.8 ,80.0 ,75.5 ,,,,,
AT5G24410,0.0 ,0.0 ,0.0 ,,,,,
AT5G24420,0.0 ,0.0 ,0.0 ,,,,,
AT5G24430,34.2 ,31.3 ,33.1 ,,,,,
AT5G24440,0.0 ,0.0 ,0.0 ,,,,,
AT5G24450,4.1 ,3.6 ,6.3 ,,,,,
AT5G24460,0.0 ,0.0 ,0.0 ,,,,,
AT5G24470,0.0 ,4.8 ,0.0 ,,,,,
AT5G24480,0.0 ,0.0 ,0.0 ,,,,,
AT5G24490,16.1 ,21.3 ,20.9 ,,,,,
AT5G24500,18.1 ,42.5 ,19.7 ,,,,,
AT5G24510,0.0 ,0.0 ,0.0 ,,,,,
AT5G24520,58.4 ,56.7 ,55.6 ,,,,,
AT5G24530,0.0 ,0.0 ,0.0 ,,,,,
AT5G24540,0.0 ,0.0 ,0.0 ,,,,,
AT5G24550,0.0 ,0.0 ,0.0 ,,,,,
AT5G24560,0.0 ,0.0 ,0.0 ,,,,,
AT5G24570,0.0 ,0.0 ,0.0 ,,,,,
AT5G24580,0.0 ,0.0 ,0.0 ,,,,,
AT5G24590,40.5 ,40.1 ,35.0 ,,,,,
AT5G24593,0.0 ,0.0 ,0.0 ,,,,,
AT5G24600,27.8 ,47.3 ,34.5 ,,,,,
AT5G24610,66.2 ,62.4 ,53.7 ,,,,,
AT5G24620,45.0 ,37.9 ,39.8 ,,,,,
AT5G24630,0.8 ,0.7 ,1.4 ,,,,,
AT5G24640,10.7 ,8.1 ,7.7 ,,,,,
AT5G24650,82.9 ,115.8 ,89.0 ,,,,,
AT5G24655,0.0 ,0.0 ,0.0 ,,,,,
AT5G24660,0.0 ,0.0 ,1.2 ,,,,,
AT5G24670,97.9 ,122.8 ,105.7 ,,,,,
AT5G24680,21.5 ,26.1 ,25.0 ,,,,,
AT5G24690,37.6 ,32.4 ,35.4 ,,,,,
AT5G24710,11.9 ,14.9 ,10.7 ,,,,,
AT5G24735,11.6 ,9.9 ,10.4 ,,,,,
AT5G24740,2.1 ,3.8 ,4.7 ,,,,,
AT5G24750,8.5 ,16.5 ,8.2 ,,,,,
AT5G24760,0.0 ,0.0 ,0.0 ,,,,,
AT5G24770,0.0 ,0.0 ,0.0 ,,,,,
AT5G24775,0.0 ,0.0 ,0.0 ,,,,,
AT5G24780,0.0 ,0.0 ,0.0 ,,,,,
AT5G24790,73.3 ,68.2 ,78.7 ,,,,,
AT5G24800,0.0 ,0.0 ,0.0 ,,,,,
AT5G24810,11.0 ,16.5 ,10.4 ,,,,,
AT5G24820,0.0 ,0.0 ,0.0 ,,,,,
AT5G24825,0.0 ,0.0 ,0.0 ,,,,,
AT5G24830,8.7 ,9.4 ,7.9 ,,,,,
AT5G24840,136.4 ,137.7 ,145.4 ,,,,,
AT5G24850,0.0 ,0.0 ,0.0 ,,,,,
AT5G24860,0.0 ,0.0 ,0.0 ,,,,,
AT5G24870,0.0 ,0.0 ,0.0 ,,,,,
AT5G24879,0.0 ,0.0 ,0.0 ,,,,,
AT5G24880,0.0 ,0.0 ,0.0 ,,,,,
AT5G24890,25.8 ,22.8 ,33.9 ,,,,,
AT5G24900,0.0 ,0.0 ,0.0 ,,,,,
AT5G24910,0.0 ,0.0 ,0.0 ,,,,,
AT5G24915,0.0 ,0.0 ,0.0 ,,,,,
AT5G24920,0.0 ,0.0 ,0.0 ,,,,,
AT5G24930,66.8 ,57.6 ,57.9 ,,,,,
AT5G24940,0.0 ,0.0 ,0.0 ,,,,,
AT5G24950,0.0 ,0.0 ,0.0 ,,,,,
AT5G24960,0.2 ,0.2 ,2.2 ,,,,,
AT5G24970,21.9 ,20.1 ,26.0 ,,,,,
AT5G24980,27.1 ,27.3 ,35.0 ,,,,,
AT5G24990,5.9 ,6.2 ,6.8 ,,,,,
AT5G25000,0.0 ,0.0 ,0.0 ,,,,,
AT5G25010,2.5 ,3.1 ,2.7 ,,,,,
AT5G25020,0.0 ,0.0 ,0.0 ,,,,,
AT5G25030,0.0 ,0.0 ,0.0 ,,,,,
AT5G25040,0.0 ,0.0 ,0.0 ,,,,,
AT5G25045,0.0 ,0.0 ,0.0 ,,,,,
AT5G25050,18.5 ,16.5 ,15.8 ,,,,,
AT5G25060,16.1 ,20.5 ,12.7 ,,,,,
AT5G25070,21.3 ,19.2 ,18.9 ,,,,,
AT5G25080,90.8 ,103.9 ,94.8 ,,,,,
AT5G25090,352.3 ,275.5 ,356.5 ,,,,,
AT5G25100,213.8 ,189.5 ,199.6 ,,,,,
AT5G25102,0.0 ,0.0 ,0.0 ,,,,,
AT5G25110,0.0 ,0.0 ,0.0 ,,,,,
AT5G25120,0.0 ,0.0 ,0.0 ,,,,,
AT5G25130,0.0 ,0.0 ,0.0 ,,,,,
AT5G25140,0.0 ,0.0 ,0.0 ,,,,,
AT5G25150,18.7 ,26.2 ,26.0 ,,,,,
AT5G25160,0.0 ,0.0 ,0.0 ,,,,,
AT5G25170,0.1 ,0.0 ,0.1 ,,,,,
AT5G25180,0.0 ,0.0 ,0.0 ,,,,,
AT5G25190,0.0 ,0.0 ,0.0 ,,,,,
AT5G25200,0.0 ,0.0 ,0.0 ,,,,,
AT5G25205,0.0 ,0.0 ,0.0 ,,,,,
AT5G25210,0.0 ,0.0 ,0.0 ,,,,,
AT5G25220,0.0 ,0.0 ,0.0 ,,,,,
AT5G25230,6.6 ,14.9 ,6.0 ,,,,,
AT5G25240,3.6 ,6.0 ,3.5 ,,,,,
AT5G25250,0.0 ,0.0 ,0.0 ,,,,,
AT5G25260,0.0 ,0.0 ,0.0 ,,,,,
AT5G25265,62.7 ,60.3 ,62.5 ,,,,,
AT5G25270,85.3 ,80.9 ,74.3 ,,,,,
AT5G25280,35.0 ,44.6 ,42.6 ,,,,,
AT5G25290,15.6 ,12.6 ,18.3 ,,,,,
AT5G25300,0.0 ,0.0 ,0.0 ,,,,,
AT5G25305,0.0 ,0.0 ,0.0 ,,,,,
AT5G25310,0.0 ,0.0 ,0.0 ,,,,,
AT5G25320,0.0 ,0.0 ,0.0 ,,,,,
AT5G25330,0.0 ,0.0 ,0.0 ,,,,,
AT5G25340,0.0 ,0.0 ,0.0 ,,,,,
AT5G25350,7.5 ,6.7 ,7.1 ,,,,,
AT5G25360,0.0 ,3.6 ,3.2 ,,,,,
AT5G25370,0.0 ,0.0 ,0.0 ,,,,,
AT5G25380,10.1 ,9.2 ,8.8 ,,,,,
AT5G25390,0.0 ,0.0 ,0.0 ,,,,,
AT5G25400,0.0 ,0.0 ,0.0 ,,,,,
AT5G25410,0.0 ,0.0 ,0.0 ,,,,,
AT5G25415,0.0 ,0.0 ,0.0 ,,,,,
AT5G25420,0.0 ,0.0 ,0.5 ,,,,,
AT5G25422,0.0 ,0.0 ,0.0 ,,,,,
AT5G25425,0.0 ,0.0 ,0.0 ,,,,,
AT5G25430,0.0 ,0.0 ,0.0 ,,,,,
AT5G25440,0.0 ,0.0 ,0.0 ,,,,,
AT5G25450,7.3 ,15.4 ,10.3 ,,,,,
AT5G25460,0.0 ,0.0 ,0.0 ,,,,,
AT5G25470,3.7 ,8.0 ,2.8 ,,,,,
AT5G25475,0.0 ,0.0 ,4.6 ,,,,,
AT5G25480,17.9 ,17.2 ,20.3 ,,,,,
AT5G25490,0.0 ,0.0 ,0.0 ,,,,,
AT5G25500,7.3 ,6.9 ,7.1 ,,,,,
AT5G25510,25.0 ,23.3 ,22.3 ,,,,,
AT5G25520,8.2 ,7.7 ,9.8 ,,,,,
AT5G25530,0.0 ,0.0 ,0.0 ,,,,,
AT5G25540,71.5 ,61.2 ,84.6 ,,,,,
AT5G25550,0.0 ,0.0 ,0.0 ,,,,,
AT5G25560,89.3 ,95.9 ,99.0 ,,,,,
AT5G25570,9.1 ,13.7 ,15.4 ,,,,,
AT5G25580,16.2 ,23.4 ,21.7 ,,,,,
AT5G25585,0.0 ,0.0 ,0.0 ,,,,,
AT5G25590,44.7 ,36.8 ,43.7 ,,,,,
AT5G25600,0.0 ,0.0 ,0.0 ,,,,,
AT5G25610,1.9 ,1.7 ,1.7 ,,,,,
AT5G25615,0.0 ,0.0 ,0.0 ,,,,,
AT5G25620,0.0 ,0.0 ,0.0 ,,,,,
AT5G25625,0.0 ,0.0 ,0.0 ,,,,,
AT5G25630,0.0 ,0.0 ,0.0 ,,,,,
AT5G25640,0.6 ,1.5 ,0.9 ,,,,,
AT5G25750,0.0 ,0.0 ,0.0 ,,,,,
AT5G25752,17.0 ,14.5 ,16.0 ,,,,,
AT5G25754,168.4 ,160.4 ,168.3 ,,,,,
AT5G25757,353.0 ,330.7 ,317.1 ,,,,,
AT5G25760,118.1 ,114.9 ,121.9 ,,,,,
AT5G25770,5.7 ,4.1 ,4.8 ,,,,,
AT5G25780,40.5 ,41.3 ,43.3 ,,,,,
AT5G25790,15.7 ,12.4 ,15.4 ,,,,,
AT5G25800,43.5 ,37.4 ,40.2 ,,,,,
AT5G25810,0.0 ,0.0 ,0.0 ,,,,,
AT5G25820,19.4 ,17.6 ,26.7 ,,,,,
AT5G25830,0.0 ,0.0 ,0.0 ,,,,,
AT5G25840,0.0 ,0.0 ,0.0 ,,,,,
AT5G25850,0.0 ,0.0 ,0.0 ,,,,,
AT5G25860,0.0 ,0.0 ,0.0 ,,,,,
AT5G25870,0.0 ,0.0 ,0.0 ,,,,,
AT5G25880,0.0 ,0.0 ,0.0 ,,,,,
AT5G25890,0.0 ,0.0 ,0.0 ,,,,,
AT5G25900,27.0 ,23.0 ,31.9 ,,,,,
AT5G25910,0.0 ,0.0 ,0.0 ,,,,,
AT5G25920,0.0 ,0.0 ,0.0 ,,,,,
AT5G25930,0.0 ,0.0 ,0.0 ,,,,,
AT5G25940,72.6 ,95.0 ,64.6 ,,,,,
AT5G25950,0.0 ,0.0 ,0.0 ,,,,,
AT5G25955,0.0 ,0.0 ,0.0 ,,,,,
AT5G25960,0.0 ,0.0 ,0.0 ,,,,,
AT5G25970,0.0 ,0.0 ,0.0 ,,,,,
AT5G25980,0.0 ,0.0 ,0.0 ,,,,,
AT5G25990,0.0 ,0.0 ,0.0 ,,,,,
AT5G26000,0.0 ,0.0 ,0.0 ,,,,,
AT5G26010,0.0 ,0.0 ,0.0 ,,,,,
AT5G26020,0.0 ,0.0 ,0.0 ,,,,,
AT5G26030,53.8 ,45.4 ,54.6 ,,,,,
AT5G26038,0.0 ,0.0 ,0.0 ,,,,,
AT5G26040,5.2 ,5.3 ,5.8 ,,,,,
